time,nb_alive,nb_infected,nb_healthy
458,61,1,60
459,61,1,60
460,61,1,60
461,61,1,60
462,61,1,60
463,61,1,60
464,61,1,60
465,62,1,61
466,62,1,61
467,62,1,61
468,63,1,62
469,63,1,62
470,63,1,62
471,64,1,63
472,64,1,63
473,64,1,63
474,64,1,63
475,64,1,63
476,64,1,63
477,64,1,63
478,64,1,63
479,64,1,63
480,64,1,63
481,64,1,63
482,64,1,63
483,64,1,63
484,64,1,63
485,64,1,63
486,64,1,63
487,64,1,63
488,64,1,63
489,64,1,63
490,64,1,63
491,64,1,63
492,64,1,63
493,65,1,64
494,65,1,64
495,65,1,64
496,65,1,64
497,65,1,64
498,65,1,64
499,65,1,64
500,65,1,64
501,65,1,64
502,65,1,64
503,65,1,64
504,65,1,64
505,65,1,64
506,65,1,64
507,66,1,65
508,66,1,65
509,66,1,65
510,66,1,65
511,66,1,65
512,66,1,65
513,66,1,65
514,66,1,65
515,66,1,65
516,66,1,65
517,66,1,65
518,67,1,66
519,67,1,66
520,67,1,66
521,67,1,66
522,67,1,66
523,68,1,67
524,68,1,67
525,68,1,67
526,68,1,67
527,68,1,67
528,68,1,67
529,68,1,67
530,68,1,67
531,68,1,67
532,68,1,67
533,68,1,67
534,68,1,67
535,68,1,67
536,69,1,68
537,69,1,68
538,69,1,68
539,69,1,68
540,69,1,68
541,69,1,68
542,69,1,68
543,69,1,68
544,69,1,68
545,69,1,68
546,69,1,68
547,69,1,68
548,69,1,68
549,69,1,68
550,69,1,68
551,69,1,68
552,69,1,68
553,69,1,68
554,69,1,68
555,69,1,68
556,69,1,68
557,69,1,68
558,69,1,68
559,69,1,68
560,69,1,68
561,69,1,68
562,69,1,68
563,69,1,68
564,69,1,68
565,69,1,68
566,69,1,68
567,69,1,68
568,69,1,68
569,69,1,68
570,69,1,68
571,69,1,68
572,69,1,68
573,69,1,68
574,69,1,68
575,69,1,68
576,69,1,68
577,69,1,68
578,69,1,68
579,69,1,68
580,69,1,68
581,69,1,68
582,69,1,68
583,69,1,68
584,69,1,68
585,69,1,68
586,69,1,68
587,69,1,68
588,69,1,68
589,69,1,68
590,69,1,68
591,69,1,68
592,69,1,68
593,69,1,68
594,69,1,68
595,69,1,68
596,69,1,68
597,69,1,68
598,70,1,69
599,70,1,69
600,70,1,69
601,70,1,69
602,70,1,69
603,70,1,69
604,70,1,69
605,70,1,69
