time,nb_alive,nb_infected,nb_healthy
703,83,30,53
704,83,30,53
705,83,30,53
706,84,30,54
707,84,31,53
708,84,31,53
709,84,31,53
710,84,31,53
711,84,31,53
712,85,31,54
713,85,31,54
714,85,31,54
715,85,31,54
716,85,31,54
717,85,32,53
718,87,32,55
719,87,32,55
720,87,32,55
721,87,32,55
722,87,32,55
723,87,35,52
724,87,35,52
725,87,35,52
726,87,35,52
727,87,35,52
728,87,35,52
729,87,35,52
730,87,35,52
731,87,35,52
732,87,35,52
733,87,35,52
734,87,35,52
735,87,35,52
736,87,35,52
737,87,35,52
738,87,35,52
739,87,35,52
740,87,35,52
741,88,35,53
742,88,36,52
743,88,36,52
744,88,36,52
745,88,36,52
746,88,36,52
747,88,36,52
748,88,36,52
749,88,36,52
750,88,36,52
751,88,36,52
752,88,36,52
753,88,36,52
754,88,36,52
755,88,36,52
756,88,36,52
757,88,36,52
758,88,36,52
759,88,36,52
760,88,36,52
761,88,36,52
762,88,36,52
763,88,36,52
764,88,36,52
765,88,36,52
766,88,36,52
767,88,36,52
768,88,36,52
769,88,36,52
770,88,36,52
771,88,36,52
772,88,36,52
773,88,36,52
774,88,36,52
775,88,36,52
776,88,36,52
777,88,36,52
778,89,36,53
779,90,36,54
780,90,36,54
781,91,36,55
782,91,36,55
783,91,36,55
784,91,37,54
785,91,37,54
786,91,37,54
787,91,37,54
788,92,37,55
789,92,37,55
790,92,37,55
791,92,37,55
792,92,37,55
793,92,37,55
794,93,37,56
795,93,37,56
796,93,37,56
797,93,37,56
798,93,37,56
799,93,37,56
800,93,37,56
801,93,37,56
802,93,38,55
803,93,38,55
804,93,38,55
805,93,38,55
806,94,38,56
807,94,38,56
808,95,38,57
809,95,39,56
810,95,40,55
811,95,40,55
812,95,40,55
813,95,40,55
814,95,40,55
815,95,40,55
816,95,40,55
817,95,40,55
818,95,40,55
819,95,40,55
820,95,40,55
821,95,40,55
822,95,40,55
823,95,40,55
824,95,40,55
825,95,40,55
826,95,40,55
827,95,40,55
828,95,40,55
829,95,40,55
830,95,40,55
831,95,40,55
832,95,40,55
833,95,40,55
834,95,40,55
835,95,40,55
836,95,40,55
837,95,40,55
838,95,40,55
839,95,40,55
840,95,40,55
841,95,40,55
842,95,40,55
843,95,40,55
844,95,40,55
845,95,40,55
846,95,40,55
847,96,40,56
848,96,40,56
849,96,40,56
850,96,41,55
851,96,42,54
852,96,42,54
853,96,42,54
854,96,42,54
855,96,42,54
856,97,42,55
857,97,42,55
858,98,42,56
859,98,42,56
860,98,42,56
861,98,42,56
862,98,42,56
863,98,42,56
864,98,42,56
865,98,42,56
866,98,42,56
867,98,42,56
868,98,43,55
869,98,43,55
870,98,43,55
871,98,43,55
872,98,43,55
873,98,43,55
874,98,43,55
875,98,43,55
876,99,43,56
877,100,44,56
878,100,44,56
879,101,45,56
880,102,45,57
881,103,45,58
882,103,45,58
883,103,45,58
884,103,46,57
885,103,46,57
886,103,46,57
887,103,46,57
888,103,46,57
889,103,46,57
890,103,46,57
891,103,46,57
892,103,46,57
893,103,46,57
894,103,46,57
895,103,46,57
896,103,46,57
897,103,46,57
898,103,46,57
899,104,46,58
900,105,46,59
901,105,46,59
902,105,46,59
903,105,46,59
904,105,46,59
905,105,46,59
906,105,46,59
907,105,46,59
908,105,46,59
909,106,46,60
910,106,46,60
911,106,46,60
912,106,46,60
913,106,47,59
914,106,47,59
915,106,47,59
916,107,47,60
917,108,47,61
918,108,48,60
919,108,48,60
920,108,48,60
921,108,49,59
922,108,49,59
923,108,49,59
924,108,50,58
925,108,50,58
926,108,50,58
927,108,50,58
928,108,50,58
929,108,50,58
930,108,50,58
931,108,50,58
932,108,50,58
933,108,50,58
934,108,50,58
935,109,50,59
936,110,52,58
937,110,52,58
938,111,52,59
939,111,52,59
940,111,52,59
941,111,52,59
942,111,52,59
943,111,52,59
944,111,52,59
945,111,52,59
946,111,52,59
947,111,52,59
948,111,52,59
949,111,52,59
950,111,52,59
951,111,52,59
952,111,52,59
953,111,52,59
954,111,52,59
955,111,52,59
956,111,53,58
957,111,53,58
958,111,53,58
959,111,53,58
960,111,53,58
961,111,53,58
962,111,53,58
963,111,53,58
964,111,53,58
965,111,53,58
966,112,53,59
967,115,53,62
968,115,56,59
969,116,56,60
970,116,56,60
971,116,57,59
972,116,57,59
973,117,58,59
974,117,58,59
975,117,58,59
976,117,58,59
977,117,58,59
978,117,58,59
979,117,58,59
980,118,59,59
981,118,59,59
982,119,60,59
983,119,61,58
984,119,61,58
985,119,61,58
986,119,61,58
987,119,62,57
988,120,62,58
989,120,62,58
990,121,62,59
991,121,62,59
992,121,62,59
993,122,63,59
994,122,63,59
995,122,63,59
996,123,63,60
997,123,63,60
998,123,64,59
999,123,64,59
1000,123,64,59
1001,123,64,59
1002,123,64,59
1003,123,64,59
1004,123,64,59
1005,123,64,59
1006,123,64,59
1007,123,64,59
1008,123,64,59
1009,124,65,59
1010,124,65,59
1011,124,65,59
1012,124,66,58
1013,125,66,59
1014,125,66,59
1015,125,66,59
1016,126,66,60
1017,127,66,61
1018,128,66,62
1019,128,67,61
1020,128,67,61
1021,128,67,61
1022,128,67,61
1023,129,67,62
1024,129,68,61
1025,129,69,60
1026,129,69,60
1027,129,69,60
1028,129,69,60
1029,129,69,60
