time,nb_alive,nb_infected,nb_healthy
716,88,22,66
717,88,22,66
718,88,22,66
719,88,22,66
720,88,22,66
721,88,22,66
722,88,22,66
723,89,22,67
724,89,22,67
725,90,22,68
726,90,22,68
727,90,22,68
728,90,22,68
729,90,22,68
730,90,22,68
731,91,22,69
732,91,22,69
733,91,22,69
734,91,22,69
735,91,22,69
736,91,22,69
737,91,22,69
738,91,22,69
739,91,22,69
740,91,22,69
741,91,22,69
742,91,22,69
743,91,22,69
744,91,22,69
745,92,22,70
746,92,22,70
747,92,22,70
748,92,23,69
749,92,23,69
750,92,23,69
751,93,23,70
752,93,23,70
753,93,23,70
754,93,23,70
755,93,23,70
756,93,23,70
757,93,23,70
758,93,23,70
759,93,23,70
760,93,23,70
761,93,23,70
762,94,23,71
763,95,23,72
764,95,23,72
765,95,23,72
766,95,23,72
767,95,23,72
768,95,24,71
769,95,24,71
770,96,24,72
771,96,24,72
772,96,24,72
773,96,24,72
774,96,24,72
775,96,24,72
776,96,24,72
777,96,24,72
778,96,24,72
779,96,25,71
780,97,25,72
781,97,25,72
782,98,25,73
783,98,25,73
784,98,25,73
785,98,25,73
786,98,26,72
787,98,26,72
788,98,26,72
789,98,26,72
790,98,26,72
791,98,26,72
792,98,26,72
793,98,26,72
794,98,26,72
795,98,26,72
796,98,26,72
797,98,26,72
798,99,27,72
799,99,27,72
800,99,27,72
801,99,27,72
802,100,27,73
803,100,27,73
804,100,27,73
805,101,27,74
806,101,27,74
807,102,27,75
808,102,27,75
809,102,27,75
810,102,27,75
811,103,27,76
812,103,27,76
813,103,27,76
814,103,27,76
815,103,27,76
816,104,27,77
817,104,27,77
818,104,27,77
819,104,27,77
820,105,27,78
821,105,28,77
822,105,28,77
823,105,28,77
824,105,28,77
825,105,28,77
826,105,28,77
827,105,28,77
828,106,28,78
829,106,28,78
830,106,29,77
831,107,29,78
832,107,29,78
833,107,29,78
834,108,30,78
835,108,30,78
836,108,30,78
837,108,31,77
838,108,31,77
839,108,31,77
840,108,31,77
841,109,31,78
842,109,33,76
843,109,33,76
844,109,33,76
845,109,33,76
846,109,33,76
847,110,34,76
848,110,34,76
849,110,34,76
850,110,34,76
851,110,35,75
852,111,35,76
853,111,35,76
854,111,35,76
855,111,36,75
856,111,36,75
857,112,36,76
858,112,36,76
859,112,36,76
860,112,36,76
861,112,37,75
862,112,37,75
863,112,37,75
864,112,38,74
865,112,38,74
866,112,38,74
867,112,38,74
868,112,38,74
869,112,38,74
870,112,38,74
871,112,38,74
872,112,38,74
873,112,38,74
874,112,38,74
875,112,38,74
876,113,38,75
877,113,38,75
878,113,38,75
879,113,38,75
880,113,38,75
881,113,38,75
882,113,38,75
883,113,38,75
884,114,38,76
885,114,38,76
886,115,38,77
887,116,38,78
888,116,38,78
889,116,38,78
890,116,38,78
891,116,39,77
892,116,39,77
893,116,39,77
894,116,39,77
895,116,39,77
896,116,39,77
897,116,39,77
898,117,39,78
899,117,39,78
900,117,39,78
901,117,39,78
902,117,39,78
903,117,39,78
904,117,39,78
905,117,39,78
906,118,39,79
907,119,39,80
908,119,40,79
909,119,41,78
910,119,41,78
911,119,41,78
912,119,41,78
913,119,41,78
914,119,41,78
915,120,41,79
916,120,41,79
917,120,41,79
918,121,41,80
919,121,41,80
920,121,41,80
921,121,41,80
922,121,42,79
923,121,42,79
924,121,42,79
925,121,42,79
926,121,42,79
927,121,42,79
928,121,42,79
929,121,42,79
930,121,42,79
931,122,43,79
932,122,43,79
933,122,43,79
934,122,43,79
935,123,44,79
936,123,45,78
937,123,45,78
938,123,45,78
939,123,45,78
940,123,45,78
941,123,45,78
942,123,45,78
943,123,45,78
944,123,45,78
945,124,45,79
946,124,45,79
947,124,45,79
948,124,45,79
949,125,45,80
950,125,45,80
951,126,45,81
952,126,45,81
953,126,45,81
954,126,46,80
955,127,46,81
956,127,46,81
957,127,46,81
958,127,46,81
959,127,46,81
960,127,46,81
961,127,46,81
962,127,47,80
963,127,47,80
964,127,47,80
965,127,48,79
966,128,48,80
967,128,48,80
968,129,48,81
969,129,48,81
970,130,48,82
971,130,48,82
972,130,48,82
973,130,48,82
974,130,48,82
975,130,48,82
976,130,49,81
977,130,49,81
978,130,49,81
979,130,49,81
980,131,49,82
981,131,49,82
982,131,49,82
983,131,49,82
984,131,49,82
985,131,49,82
986,131,49,82
987,131,49,82
988,131,49,82
989,131,49,82
990,132,49,83
991,133,49,84
992,133,50,83
993,133,51,82
994,133,51,82
995,133,51,82
996,133,52,81
997,134,52,82
998,134,52,82
999,134,52,82
1000,134,52,82
1001,134,52,82
1002,134,52,82
1003,134,52,82
1004,134,52,82
1005,134,52,82
1006,134,52,82
1007,134,52,82
1008,134,52,82
1009,134,52,82
1010,134,52,82
1011,134,52,82
1012,134,52,82
1013,135,52,83
1014,135,52,83
1015,135,52,83
1016,135,52,83
1017,135,52,83
1018,135,52,83
1019,135,52,83
1020,135,52,83
1021,135,52,83
1022,135,52,83
1023,135,52,83
1024,135,53,82
1025,136,53,83
1026,136,53,83
1027,136,53,83
1028,136,53,83
1029,136,53,83
1030,136,53,83
1031,136,53,83
1032,136,53,83
1033,136,53,83
1034,136,53,83
1035,137,53,84
1036,137,53,84
1037,138,53,85
1038,138,53,85
1039,138,53,85
1040,139,53,86
1041,139,53,86
1042,139,53,86
1043,139,53,86
1044,139,53,86
1045,139,53,86
1046,139,55,84
1047,139,55,84
1048,140,55,85
1049,140,55,85
1050,140,55,85
1051,141,55,86
1052,141,57,84
1053,141,57,84
1054,142,58,84
1055,142,59,83
1056,142,59,83
1057,143,59,84
1058,143,60,83
1059,143,60,83
1060,143,60,83
1061,143,60,83
1062,143,61,82
1063,143,62,81
1064,144,62,82
1065,144,62,82
1066,145,62,83
1067,145,63,82
1068,145,63,82
1069,145,63,82
1070,145,63,82
1071,146,63,83
1072,147,63,84
1073,147,63,84
1074,147,63,84
1075,147,63,84
1076,147,63,84
1077,147,63,84
1078,147,63,84
1079,147,63,84
1080,147,63,84
1081,148,63,85
1082,148,63,85
1083,148,63,85
1084,148,63,85
1085,148,63,85
1086,148,63,85
1087,148,63,85
1088,149,64,85
1089,149,64,85
1090,149,64,85
1091,149,64,85
1092,149,64,85
1093,149,64,85
1094,149,64,85
1095,149,64,85
1096,149,64,85
1097,149,64,85
1098,149,64,85
1099,150,64,86
1100,150,64,86
1101,150,64,86
1102,150,64,86
1103,150,65,85
1104,150,65,85
1105,150,65,85
1106,150,65,85
1107,150,65,85
1108,150,65,85
1109,150,65,85
1110,150,65,85
1111,150,65,85
1112,150,65,85
1113,150,65,85
1114,150,65,85
1115,150,65,85
1116,150,65,85
1117,150,65,85
1118,150,65,85
1119,150,65,85
1120,150,65,85
1121,150,65,85
1122,150,65,85
1123,150,66,84
1124,150,66,84
1125,150,66,84
1126,150,66,84
1127,150,66,84
1128,150,66,84
1129,150,66,84
1130,150,66,84
1131,150,66,84
1132,150,66,84
1133,150,66,84
1134,150,66,84
1135,150,66,84
1136,150,66,84
1137,150,66,84
1138,150,66,84
1139,150,66,84
1140,150,66,84
1141,150,66,84
1142,150,66,84
1143,150,66,84
1144,150,66,84
1145,150,66,84
1146,150,68,82
1147,150,68,82
1148,150,68,82
1149,150,68,82
1150,150,68,82
1151,150,68,82
1152,150,68,82
1153,150,68,82
1154,150,68,82
1155,150,68,82
1156,150,68,82
1157,150,68,82
1158,150,68,82
1159,150,68,82
1160,150,68,82
1161,150,68,82
1162,150,68,82
1163,150,68,82
1164,150,68,82
1165,150,68,82
1166,150,68,82
1167,150,68,82
1168,150,68,82
1169,150,68,82
1170,150,68,82
1171,150,68,82
1172,150,68,82
1173,150,68,82
1174,150,68,82
