time,nb_alive,nb_infected,nb_healthy
147,56,8,48
148,56,8,48
149,56,8,48
150,56,8,48
151,56,8,48
152,56,8,48
153,56,8,48
154,56,8,48
155,56,8,48
156,56,8,48
157,56,8,48
158,56,8,48
159,56,8,48
160,56,8,48
161,56,8,48
162,56,8,48
163,56,8,48
164,56,6,50
165,56,6,50
166,56,6,50
167,56,6,50
168,56,6,50
169,56,6,50
170,56,4,52
171,57,4,53
172,57,4,53
173,57,4,53
174,57,4,53
175,57,4,53
176,57,4,53
177,57,4,53
178,57,4,53
179,57,4,53
180,57,4,53
181,57,4,53
182,57,4,53
183,57,4,53
184,57,4,53
185,57,4,53
186,57,4,53
187,58,4,54
188,58,4,54
189,58,4,54
190,58,4,54
191,58,4,54
192,58,4,54
193,58,4,54
194,58,4,54
195,58,4,54
196,58,4,54
197,58,4,54
198,58,4,54
199,58,4,54
200,58,4,54
201,58,4,54
202,58,4,54
203,58,4,54
204,58,4,54
205,58,4,54
206,58,4,54
207,59,4,55
208,59,4,55
209,59,4,55
210,59,4,55
211,59,4,55
212,59,4,55
213,59,4,55
214,59,4,55
215,59,4,55
216,59,5,54
217,59,5,54
218,59,5,54
219,59,5,54
220,59,5,54
221,59,5,54
222,59,5,54
223,59,5,54
224,59,5,54
225,60,5,55
226,60,5,55
227,60,5,55
228,60,5,55
229,60,5,55
230,60,5,55
231,61,5,56
232,62,5,57
233,62,5,57
234,62,5,57
235,62,5,57
236,63,5,58
237,63,5,58
238,64,5,59
239,64,4,60
240,64,6,58
241,64,6,58
242,64,6,58
243,64,6,58
244,64,6,58
245,64,6,58
246,64,6,58
247,66,6,60
248,66,6,60
249,66,6,60
250,66,6,60
251,66,6,60
252,66,6,60
253,66,6,60
254,66,6,60
255,67,6,61
256,67,6,61
257,67,6,61
258,67,6,61
259,67,6,61
260,67,6,61
261,67,6,61
262,67,6,61
263,67,6,61
264,67,6,61
265,67,6,61
266,67,6,61
267,67,6,61
268,67,6,61
269,67,6,61
270,67,6,61
271,67,6,61
272,67,6,61
273,67,6,61
274,67,6,61
275,67,6,61
276,67,6,61
277,67,6,61
278,67,6,61
279,67,6,61
280,67,6,61
281,67,6,61
282,67,6,61
283,67,6,61
284,67,6,61
285,67,6,61
286,67,6,61
287,67,6,61
288,67,6,61
289,67,6,61
290,67,6,61
291,67,6,61
292,67,6,61
293,67,6,61
294,67,6,61
295,68,6,62
296,68,6,62
297,69,6,63
298,69,6,63
299,70,6,64
300,70,6,64
301,70,6,64
302,70,6,64
303,70,6,64
304,70,6,64
305,70,6,64
306,70,6,64
307,70,6,64
308,70,6,64
309,70,6,64
310,70,6,64
311,70,6,64
312,70,6,64
313,70,6,64
314,70,6,64
315,70,6,64
316,70,6,64
317,70,6,64
318,70,6,64
319,70,6,64
320,70,6,64
321,70,6,64
322,70,6,64
323,70,6,64
324,70,6,64
325,70,6,64
326,71,7,64
327,71,7,64
328,71,7,64
329,71,7,64
330,71,7,64
331,71,7,64
332,72,7,65
333,72,7,65
334,73,7,66
335,73,7,66
336,73,7,66
337,73,7,66
338,73,7,66
339,73,7,66
340,73,7,66
341,73,7,66
342,73,7,66
343,74,7,67
344,74,7,67
345,74,7,67
346,74,7,67
347,74,7,67
348,74,7,67
349,74,7,67
350,74,7,67
351,74,7,67
352,74,7,67
353,74,7,67
354,75,7,68
355,75,7,68
356,75,7,68
357,75,7,68
358,75,7,68
359,75,7,68
360,75,7,68
361,75,7,68
362,75,7,68
363,75,7,68
364,76,7,69
365,76,7,69
366,76,7,69
367,76,7,69
368,76,7,69
369,76,7,69
370,76,7,69
371,76,7,69
372,77,7,70
373,77,7,70
374,78,7,71
375,78,8,70
376,78,8,70
377,78,8,70
378,78,9,69
379,78,9,69
380,78,9,69
381,78,9,69
382,78,9,69
383,78,9,69
384,78,9,69
385,78,9,69
386,78,9,69
387,78,9,69
388,78,9,69
389,78,9,69
390,78,9,69
391,78,9,69
392,78,9,69
393,78,9,69
394,78,9,69
395,79,9,70
396,79,9,70
397,79,9,70
398,79,9,70
399,79,9,70
400,79,9,70
401,79,9,70
402,79,9,70
403,79,9,70
404,79,9,70
405,79,9,70
406,79,9,70
407,79,9,70
408,79,9,70
409,79,9,70
410,79,9,70
411,79,9,70
412,79,9,70
413,79,9,70
414,79,9,70
415,79,9,70
416,79,9,70
417,80,9,71
418,81,9,72
419,81,9,72
420,81,9,72
421,81,9,72
422,81,9,72
423,81,9,72
424,81,9,72
425,82,9,73
426,82,9,73
427,82,9,73
428,82,9,73
429,82,9,73
430,83,9,74
431,83,9,74
432,83,9,74
433,83,10,73
434,83,10,73
435,83,11,72
436,83,11,72
437,83,11,72
438,83,11,72
439,83,11,72
440,83,11,72
441,83,11,72
442,83,11,72
443,83,11,72
444,83,11,72
445,83,11,72
446,83,11,72
447,83,11,72
448,83,11,72
449,83,11,72
450,83,11,72
451,83,11,72
452,83,11,72
453,83,11,72
454,84,12,72
455,84,12,72
456,84,12,72
457,85,12,73
458,85,12,73
459,85,12,73
460,85,13,72
461,85,13,72
462,85,13,72
463,85,13,72
464,86,13,73
465,86,13,73
466,86,13,73
467,86,13,73
468,86,13,73
469,86,13,73
470,86,13,73
471,86,13,73
472,86,13,73
473,86,13,73
474,87,13,74
475,88,13,75
476,88,13,75
477,88,13,75
478,88,13,75
479,88,13,75
480,88,13,75
481,88,13,75
482,88,13,75
483,88,13,75
484,88,13,75
485,88,13,75
486,88,13,75
487,88,13,75
488,88,13,75
489,88,13,75
490,88,13,75
491,88,13,75
492,88,13,75
493,88,13,75
494,89,13,76
495,89,13,76
496,89,13,76
497,89,13,76
498,89,13,76
499,90,13,77
500,91,13,78
501,91,13,78
502,93,13,80
503,94,13,81
504,94,13,81
505,94,14,80
506,94,14,80
507,94,14,80
508,94,15,79
509,94,15,79
510,95,15,80
511,95,16,79
512,95,16,79
513,95,16,79
514,95,16,79
515,95,16,79
516,95,16,79
517,95,16,79
518,95,16,79
519,95,16,79
520,95,16,79
521,95,16,79
522,95,16,79
523,95,16,79
524,95,16,79
525,95,16,79
526,96,17,79
527,97,17,80
528,97,17,80
529,97,17,80
530,97,17,80
531,97,18,79
532,97,18,79
533,98,20,78
534,98,19,79
535,98,19,79
536,98,19,79
537,98,19,79
538,98,19,79
539,98,19,79
540,98,19,79
541,98,19,79
542,98,19,79
543,98,19,79
544,98,19,79
545,98,19,79
546,98,19,79
547,99,19,80
548,100,19,81
549,100,19,81
550,100,19,81
551,100,19,81
552,100,19,81
553,100,19,81
554,100,19,81
555,100,19,81
556,100,19,81
557,100,19,81
558,100,19,81
559,100,19,81
560,100,19,81
561,100,19,81
562,100,19,81
563,100,19,81
564,100,19,81
565,100,19,81
566,100,19,81
567,100,19,81
568,100,19,81
569,100,19,81
570,100,19,81
571,100,19,81
572,100,19,81
573,100,20,80
574,100,20,80
575,100,20,80
576,100,20,80
577,100,20,80
578,100,20,80
579,100,20,80
580,100,21,79
581,100,21,79
582,100,21,79
583,100,21,79
584,100,21,79
585,100,21,79
586,100,21,79
587,100,21,79
588,100,21,79
589,100,21,79
590,100,21,79
591,100,21,79
592,100,21,79
593,100,21,79
594,100,21,79
595,100,21,79
596,100,21,79
597,100,21,79
598,100,21,79
599,100,21,79
600,100,21,79
601,100,21,79
602,100,21,79
603,100,21,79
604,100,21,79
605,100,21,79
606,100,21,79
607,100,21,79
608,100,21,79
609,100,21,79
610,100,21,79
611,100,21,79
612,100,21,79
613,100,21,79
614,100,22,78
615,100,22,78
616,100,22,78
617,100,22,78
618,100,22,78
619,100,22,78
620,100,22,78
621,100,22,78
622,100,22,78
623,100,22,78
624,100,22,78
625,100,22,78
626,100,22,78
627,100,22,78
628,100,22,78
629,100,22,78
630,100,22,78
631,100,22,78
632,100,22,78
633,100,22,78
634,100,22,78
635,100,22,78
636,100,22,78
637,100,22,78
638,100,22,78
639,100,22,78
640,100,22,78
641,100,22,78
642,100,22,78
643,100,22,78
644,100,22,78
645,100,22,78
646,100,22,78
647,100,22,78
648,100,22,78
649,100,22,78
650,100,22,78
651,100,22,78
652,100,22,78
653,100,22,78
654,100,22,78
655,100,22,78
656,100,22,78
657,100,22,78
658,100,22,78
659,100,22,78
660,100,22,78
661,100,23,77
662,100,23,77
663,100,23,77
664,100,23,77
665,100,23,77
666,100,23,77
667,100,23,77
668,100,23,77
669,100,23,77
670,100,23,77
671,100,23,77
672,100,23,77
673,100,23,77
674,100,23,77
675,100,23,77
676,100,23,77
677,100,24,76
678,100,24,76
679,100,24,76
680,100,24,76
681,100,24,76
682,100,24,76
683,100,24,76
684,100,24,76
685,100,24,76
686,100,24,76
687,100,24,76
688,100,24,76
689,100,24,76
690,100,24,76
691,100,24,76
692,100,24,76
693,100,24,76
694,100,24,76
695,100,24,76
696,100,24,76
697,100,24,76
698,100,24,76
699,100,24,76
700,100,24,76
701,100,24,76
702,100,24,76
703,100,25,75
704,100,25,75
705,100,25,75
706,100,25,75
707,100,25,75
708,100,25,75
709,100,25,75
710,100,25,75
711,100,25,75
712,100,25,75
713,100,25,75
714,100,25,75
715,100,25,75
716,100,25,75
717,100,25,75
718,100,25,75
719,100,25,75
720,100,25,75
721,100,25,75
722,100,25,75
723,100,25,75
724,100,25,75
725,100,25,75
726,100,25,75
727,100,25,75
728,100,25,75
729,100,25,75
730,100,25,75
731,100,25,75
732,100,25,75
733,100,25,75
734,100,25,75
735,100,25,75
736,100,25,75
737,100,26,74
738,100,26,74
739,100,26,74
740,100,26,74
741,100,26,74
742,100,26,74
743,100,26,74
744,100,26,74
745,100,26,74
746,100,26,74
747,100,26,74
748,100,26,74
749,100,26,74
750,100,25,75
751,100,25,75
752,100,25,75
753,100,25,75
754,100,25,75
755,100,25,75
756,100,25,75
757,100,25,75
758,100,25,75
759,100,25,75
760,100,25,75
761,100,25,75
762,100,25,75
763,100,25,75
764,100,25,75
765,100,25,75
766,100,25,75
767,100,25,75
768,100,25,75
769,100,25,75
770,100,25,75
771,100,25,75
772,100,25,75
773,100,25,75
774,100,23,77
775,100,23,77
776,100,23,77
777,100,23,77
778,100,23,77
779,100,23,77
780,100,23,77
781,100,23,77
782,100,23,77
783,100,23,77
784,100,23,77
785,100,23,77
786,100,23,77
787,100,23,77
788,100,23,77
789,100,23,77
790,100,24,76
791,100,24,76
792,100,24,76
793,100,24,76
794,100,24,76
795,100,24,76
796,100,24,76
797,100,24,76
798,100,24,76
799,100,24,76
800,100,24,76
801,100,24,76
802,100,24,76
803,100,24,76
804,100,24,76
805,100,24,76
806,100,24,76
807,100,24,76
808,100,24,76
809,100,24,76
810,100,24,76
811,100,24,76
812,100,24,76
813,100,24,76
814,100,24,76
815,100,24,76
816,100,24,76
817,100,24,76
818,100,24,76
819,100,24,76
820,100,24,76
821,100,24,76
822,100,24,76
823,100,24,76
824,100,24,76
825,100,24,76
826,100,24,76
827,100,24,76
828,100,24,76
829,100,24,76
830,100,24,76
831,100,24,76
832,100,24,76
833,100,24,76
834,100,24,76
835,100,24,76
836,100,24,76
837,100,24,76
838,100,25,75
839,100,25,75
840,100,25,75
841,100,25,75
842,100,25,75
843,100,25,75
844,100,25,75
845,100,25,75
846,100,26,74
847,100,25,75
848,100,25,75
849,100,25,75
850,100,25,75
851,100,25,75
852,100,25,75
853,100,25,75
854,100,25,75
855,100,25,75
856,100,25,75
857,100,25,75
858,100,25,75
859,100,25,75
860,100,24,76
861,100,25,75
862,100,25,75
863,100,25,75
864,100,25,75
865,100,25,75
866,100,25,75
867,100,25,75
868,100,25,75
869,100,25,75
870,100,25,75
871,100,25,75
872,100,25,75
873,100,25,75
874,100,25,75
875,100,25,75
876,100,25,75
877,100,25,75
878,100,25,75
879,100,25,75
880,100,25,75
881,100,25,75
882,100,25,75
883,100,25,75
884,100,25,75
885,100,25,75
886,100,25,75
887,100,25,75
888,100,25,75
889,100,25,75
890,100,25,75
891,100,25,75
892,100,25,75
893,100,25,75
894,100,25,75
895,100,25,75
896,100,25,75
897,100,25,75
898,100,25,75
899,100,25,75
900,100,25,75
901,100,25,75
902,100,25,75
903,100,25,75
904,100,25,75
905,100,25,75
906,100,25,75
907,100,25,75
908,100,25,75
909,100,25,75
910,100,25,75
911,100,25,75
912,100,25,75
913,100,25,75
914,100,25,75
915,100,25,75
916,100,25,75
917,100,25,75
918,100,25,75
919,100,25,75
920,100,25,75
921,100,25,75
922,100,25,75
923,100,25,75
924,100,25,75
925,100,25,75
926,100,25,75
927,100,25,75
928,100,25,75
929,100,25,75
930,100,25,75
931,100,25,75
932,100,25,75
933,100,25,75
934,100,25,75
935,100,25,75
936,100,25,75
937,100,25,75
938,100,24,76
939,100,24,76
940,100,25,75
941,100,25,75
942,100,25,75
943,100,25,75
944,100,25,75
945,100,25,75
946,100,25,75
947,100,25,75
948,100,25,75
949,100,25,75
950,100,25,75
951,100,25,75
952,100,25,75
953,100,25,75
954,100,25,75
955,100,25,75
956,100,25,75
957,100,25,75
958,100,25,75
959,100,25,75
960,100,25,75
961,100,25,75
962,100,25,75
963,100,25,75
964,100,25,75
965,100,25,75
966,100,25,75
967,100,24,76
968,100,25,75
969,100,25,75
970,100,24,76
971,100,24,76
972,100,24,76
973,100,24,76
974,100,24,76
975,100,25,75
976,100,25,75
977,100,25,75
978,100,25,75
979,100,25,75
980,100,25,75
981,100,25,75
982,100,25,75
983,100,25,75
984,100,25,75
985,100,25,75
986,100,25,75
987,100,25,75
988,100,25,75
989,100,24,76
990,100,24,76
991,100,24,76
992,100,24,76
993,100,24,76
994,100,23,77
995,100,23,77
996,100,23,77
997,100,23,77
998,100,23,77
999,100,23,77
1000,100,23,77
1001,100,23,77
1002,99,23,76
1003,102,23,79
1004,102,23,79
1005,102,23,79
1006,102,23,79
1007,102,23,79
1008,102,23,79
1009,102,23,79
1010,102,23,79
1011,102,23,79
1012,102,23,79
1013,102,23,79
1014,102,23,79
1015,102,23,79
1016,102,23,79
1017,102,23,79
1018,102,23,79
1019,101,23,78
1020,101,23,78
1021,101,23,78
1022,101,23,78
1023,101,23,78
1024,101,23,78
1025,101,23,78
1026,101,23,78
1027,101,23,78
1028,101,23,78
1029,101,23,78
1030,101,23,78
1031,100,23,77
1032,100,23,77
1033,100,23,77
1034,100,23,77
1035,100,23,77
1036,99,23,76
1037,100,23,77
1038,100,23,77
1039,100,22,78
1040,100,22,78
1041,100,22,78
1042,100,22,78
1043,100,22,78
1044,100,22,78
1045,100,21,79
1046,100,21,79
1047,100,21,79
1048,100,21,79
1049,100,21,79
1050,100,21,79
1051,100,21,79
1052,100,21,79
1053,100,21,79
1054,100,21,79
1055,99,21,78
1056,99,21,78
1057,99,21,78
1058,101,21,80
1059,101,21,80
1060,101,21,80
1061,101,20,81
1062,101,20,81
1063,101,20,81
1064,101,20,81
1065,101,19,82
1066,101,19,82
1067,101,18,83
1068,101,17,84
1069,101,17,84
1070,101,17,84
1071,101,17,84
1072,101,17,84
1073,101,17,84
1074,101,17,84
1075,101,17,84
1076,101,17,84
1077,101,17,84
1078,101,17,84
1079,101,17,84
1080,101,17,84
1081,101,17,84
1082,101,17,84
1083,101,17,84
1084,101,17,84
1085,101,17,84
1086,101,17,84
1087,101,17,84
1088,101,17,84
1089,101,17,84
1090,101,17,84
1091,100,17,83
1092,100,17,83
1093,100,17,83
1094,100,17,83
1095,100,17,83
1096,100,17,83
1097,100,17,83
1098,100,17,83
1099,100,17,83
1100,100,17,83
1101,100,17,83
1102,100,17,83
1103,100,18,82
1104,100,18,82
1105,100,18,82
1106,100,18,82
1107,100,18,82
1108,100,18,82
1109,100,18,82
1110,100,18,82
1111,99,18,81
1112,100,18,82
1113,100,18,82
1114,99,18,81
1115,99,17,82
1116,100,17,83
1117,99,17,82
1118,99,17,82
1119,98,17,81
1120,98,17,81
1121,98,17,81
1122,98,17,81
1123,98,17,81
1124,98,17,81
1125,99,17,82
1126,99,17,82
1127,100,17,83
1128,100,17,83
1129,100,17,83
1130,100,17,83
1131,100,17,83
1132,100,17,83
1133,100,17,83
1134,100,17,83
1135,99,17,82
1136,99,17,82
1137,100,17,83
1138,100,17,83
1139,100,17,83
1140,100,17,83
1141,100,17,83
1142,100,17,83
1143,100,17,83
1144,100,17,83
1145,100,17,83
1146,100,17,83
1147,100,17,83
1148,100,17,83
1149,100,16,84
1150,100,16,84
1151,100,16,84
1152,99,16,83
1153,100,16,84
1154,100,16,84
1155,100,16,84
1156,100,16,84
1157,100,16,84
1158,100,16,84
1159,100,16,84
1160,100,16,84
1161,100,16,84
1162,100,16,84
1163,100,16,84
1164,100,16,84
1165,100,16,84
1166,99,16,83
1167,99,16,83
1168,99,16,83
1169,100,16,84
1170,100,16,84
1171,100,16,84
1172,100,16,84
1173,100,16,84
1174,100,16,84
1175,100,16,84
1176,100,16,84
1177,100,16,84
1178,100,16,84
1179,100,16,84
1180,100,16,84
1181,100,16,84
1182,100,16,84
1183,100,16,84
1184,99,16,83
1185,101,16,85
1186,100,16,84
1187,100,16,84
1188,100,16,84
1189,100,16,84
1190,99,16,83
1191,102,16,86
1192,102,16,86
1193,102,16,86
1194,102,16,86
1195,102,16,86
1196,102,16,86
1197,102,16,86
1198,102,16,86
1199,102,16,86
1200,102,16,86
1201,101,16,85
1202,101,16,85
1203,101,16,85
1204,101,16,85
1205,101,16,85
1206,101,16,85
1207,101,16,85
1208,101,16,85
1209,100,16,84
1210,100,16,84
1211,100,17,83
1212,100,16,84
1213,100,16,84
1214,100,16,84
1215,100,16,84
1216,100,16,84
1217,100,16,84
1218,100,16,84
1219,100,16,84
1220,100,16,84
1221,100,16,84
1222,99,16,83
1223,101,16,85
1224,101,16,85
1225,101,16,85
1226,101,16,85
1227,101,16,85
1228,101,16,85
1229,101,16,85
1230,101,16,85
1231,101,16,85
1232,101,16,85
1233,101,16,85
1234,101,16,85
1235,101,16,85
1236,100,16,84
1237,100,16,84
1238,100,16,84
1239,100,15,85
1240,100,15,85
1241,100,15,85
1242,100,15,85
1243,100,15,85
1244,100,15,85
1245,100,15,85
1246,100,15,85
1247,100,15,85
1248,99,15,84
1249,100,15,85
1250,100,15,85
1251,100,15,85
1252,100,15,85
1253,100,15,85
1254,100,15,85
1255,100,15,85
1256,100,15,85
1257,99,15,84
1258,102,15,87
1259,102,15,87
1260,102,15,87
1261,102,15,87
1262,102,15,87
1263,102,15,87
1264,102,15,87
1265,102,15,87
1266,102,15,87
1267,102,15,87
1268,101,15,86
1269,101,15,86
1270,101,15,86
1271,101,15,86
1272,101,15,86
1273,101,14,87
1274,101,14,87
1275,101,14,87
1276,101,14,87
1277,101,14,87
1278,101,14,87
1279,101,14,87
1280,101,14,87
1281,101,14,87
1282,101,14,87
1283,101,14,87
1284,101,14,87
1285,101,14,87
1286,101,14,87
1287,101,14,87
1288,101,14,87
1289,100,14,86
1290,100,14,86
1291,100,14,86
1292,100,14,86
1293,99,14,85
1294,99,14,85
1295,100,14,86
1296,100,15,85
1297,100,15,85
1298,100,42,58
1299,100,42,58
1300,100,42,58
1301,100,42,58
1302,100,42,58
1303,100,42,58
1304,100,42,58
1305,100,42,58
1306,100,42,58
1307,100,42,58
1308,99,43,56
1309,100,43,57
1310,100,43,57
1311,100,43,57
1312,100,43,57
1313,100,43,57
1314,98,43,55
1315,99,42,57
1316,99,42,57
1317,101,41,60
1318,100,41,59
1319,100,41,59
1320,100,41,59
1321,99,41,58
1322,101,41,60
1323,101,41,60
1324,101,41,60
1325,101,41,60
1326,101,40,61
1327,100,40,60
1328,99,40,59
1329,100,40,60
1330,100,40,60
1331,99,39,60
1332,99,39,60
1333,99,39,60
1334,99,39,60
1335,100,39,61
1336,99,39,60
1337,100,39,61
1338,100,39,61
1339,100,39,61
1340,100,39,61
1341,100,48,52
1342,100,48,52
1343,99,48,51
1344,100,48,52
1345,100,48,52
1346,100,48,52
1347,100,48,52
1348,100,49,51
1349,99,49,50
1350,100,49,51
1351,100,49,51
1352,99,51,48
1353,99,51,48
1354,100,51,49
1355,100,51,49
1356,100,51,49
1357,98,49,49
1358,99,49,50
1359,99,49,50
1360,99,49,50
1361,98,49,49
1362,98,49,49
1363,98,49,49
1364,98,49,49
1365,98,49,49
1366,98,49,49
1367,97,49,48
1368,98,49,49
1369,98,49,49
1370,98,49,49
1371,98,49,49
1372,98,49,49
1373,98,48,50
1374,98,48,50
1375,99,48,51
1376,99,48,51
1377,98,48,50
1378,98,48,50
1379,98,48,50
1380,98,48,50
1381,98,48,50
1382,98,48,50
1383,98,48,50
1384,98,48,50
1385,97,48,49
1386,97,48,49
1387,97,48,49
1388,96,48,48
1389,96,48,48
1390,96,48,48
1391,96,48,48
1392,96,48,48
1393,97,48,49
1394,98,48,50
1395,98,48,50
1396,99,47,52
1397,99,47,52
1398,98,47,51
1399,97,47,50
1400,96,47,49
1401,95,47,48
1402,95,47,48
1403,94,46,48
1404,94,46,48
1405,94,46,48
1406,95,46,49
1407,95,46,49
1408,94,46,48
1409,94,46,48
1410,94,46,48
1411,93,46,47
1412,92,45,47
1413,92,45,47
1414,92,45,47
1415,92,45,47
1416,92,45,47
1417,92,46,46
1418,92,46,46
1419,92,46,46
1420,92,46,46
1421,92,46,46
1422,92,46,46
1423,92,46,46
1424,91,46,45
1425,91,46,45
1426,91,46,45
1427,91,46,45
1428,92,46,46
1429,92,46,46
1430,92,46,46
1431,92,46,46
1432,92,46,46
1433,92,46,46
1434,92,46,46
1435,92,46,46
1436,92,46,46
1437,92,46,46
1438,92,46,46
1439,92,46,46
1440,92,46,46
1441,92,46,46
1442,92,46,46
1443,91,45,46
1444,91,45,46
1445,91,45,46
1446,91,45,46
1447,91,45,46
1448,91,45,46
1449,92,45,47
1450,92,45,47
1451,92,45,47
1452,92,45,47
1453,93,45,48
1454,93,45,48
1455,93,46,47
1456,93,46,47
1457,93,46,47
1458,93,46,47
1459,93,46,47
1460,92,46,46
1461,91,50,41
1462,91,50,41
1463,90,50,40
1464,90,50,40
1465,90,50,40
1466,90,50,40
1467,90,50,40
1468,90,50,40
1469,90,50,40
1470,90,50,40
1471,89,50,39
1472,90,50,40
1473,90,50,40
1474,90,50,40
1475,90,49,41
1476,91,49,42
1477,90,48,42
1478,90,48,42
1479,90,48,42
1480,89,48,41
1481,90,48,42
1482,91,48,43
1483,91,48,43
1484,91,48,43
1485,92,48,44
1486,92,48,44
1487,92,48,44
1488,92,48,44
1489,92,48,44
1490,92,48,44
1491,93,48,45
1492,93,48,45
1493,93,48,45
1494,93,48,45
1495,93,48,45
1496,92,48,44
1497,92,48,44
1498,92,48,44
1499,92,48,44
1500,92,48,44
1501,92,48,44
1502,92,48,44
1503,92,48,44
1504,93,48,45
1505,93,48,45
1506,94,48,46
1507,94,48,46
1508,94,48,46
1509,95,48,47
1510,95,48,47
1511,94,47,47
1512,94,46,48
1513,94,46,48
1514,94,46,48
1515,94,46,48
1516,94,46,48
1517,94,46,48
1518,94,46,48
1519,94,46,48
1520,94,46,48
1521,94,46,48
1522,94,46,48
1523,94,46,48
1524,93,45,48
1525,92,45,47
1526,92,45,47
1527,92,45,47
1528,92,45,47
1529,92,45,47
1530,92,45,47
1531,92,45,47
1532,92,45,47
1533,92,45,47
1534,92,45,47
1535,93,45,48
1536,93,45,48
1537,93,45,48
1538,93,45,48
1539,93,45,48
1540,93,45,48
1541,93,45,48
1542,93,45,48
1543,93,45,48
1544,93,45,48
1545,94,45,49
1546,94,48,46
1547,94,50,44
1548,94,50,44
1549,94,50,44
1550,94,50,44
1551,94,50,44
1552,94,50,44
1553,94,50,44
1554,95,51,44
1555,95,51,44
1556,95,51,44
1557,95,51,44
1558,95,51,44
1559,95,51,44
1560,95,51,44
1561,95,51,44
1562,96,51,45
1563,96,51,45
1564,96,51,45
1565,95,51,44
1566,95,51,44
1567,95,51,44
1568,95,51,44
1569,95,51,44
1570,95,51,44
1571,95,51,44
1572,95,51,44
1573,95,51,44
1574,94,51,43
1575,94,51,43
1576,94,51,43
1577,94,51,43
1578,94,51,43
1579,94,51,43
1580,94,51,43
1581,95,51,44
1582,95,51,44
1583,93,50,43
1584,93,50,43
1585,92,50,42
1586,92,50,42
1587,92,50,42
1588,93,50,43
1589,93,50,43
1590,93,50,43
1591,92,50,42
1592,92,50,42
1593,92,50,42
1594,92,50,42
1595,92,50,42
1596,92,50,42
1597,92,50,42
1598,92,50,42
1599,92,49,43
1600,92,49,43
1601,92,49,43
1602,92,49,43
1603,92,49,43
1604,92,49,43
1605,92,49,43
1606,92,49,43
1607,92,49,43
1608,92,49,43
1609,92,49,43
1610,92,55,37
1611,92,55,37
1612,93,55,38
1613,93,55,38
1614,94,55,39
1615,94,55,39
1616,94,55,39
1617,95,55,40
1618,95,55,40
1619,95,55,40
1620,95,55,40
1621,95,62,33
1622,95,62,33
1623,96,62,34
1624,96,63,33
1625,96,66,30
1626,95,66,29
1627,95,66,29
1628,95,66,29
1629,95,66,29
1630,95,66,29
1631,95,66,29
1632,96,66,30
1633,97,66,31
1634,97,66,31
1635,98,66,32
1636,98,66,32
1637,98,66,32
1638,98,66,32
1639,98,65,33
1640,98,65,33
1641,97,65,32
1642,97,65,32
1643,97,65,32
1644,97,65,32
1645,97,65,32
1646,97,65,32
1647,97,65,32
1648,97,65,32
1649,98,65,33
1650,98,65,33
1651,98,65,33
1652,99,70,29
1653,99,70,29
1654,99,70,29
1655,99,70,29
1656,99,70,29
1657,99,70,29
1658,99,70,29
1659,99,70,29
1660,99,70,29
