time,nb_alive,nb_infected,nb_healthy
741,150,1,149
742,150,1,149
743,150,1,149
744,150,1,149
745,150,1,149
746,150,1,149
747,150,1,149
748,150,1,149
749,150,1,149
750,150,1,149
751,150,1,149
752,150,1,149
753,150,1,149
754,150,1,149
755,150,1,149
756,150,1,149
757,150,1,149
758,150,1,149
759,150,1,149
760,150,1,149
761,150,1,149
762,150,1,149
763,150,1,149
764,150,1,149
765,150,1,149
766,150,1,149
767,150,1,149
768,150,1,149
769,150,1,149
770,150,1,149
771,150,1,149
772,150,1,149
773,150,1,149
774,150,1,149
775,150,1,149
776,150,1,149
777,150,1,149
778,150,1,149
779,150,1,149
780,150,1,149
781,150,1,149
782,150,1,149
783,150,1,149
784,150,1,149
785,150,1,149
786,150,1,149
787,150,1,149
788,150,1,149
789,150,1,149
790,150,1,149
791,150,1,149
792,150,1,149
793,150,1,149
794,150,1,149
795,150,1,149
796,150,1,149
797,150,1,149
798,150,1,149
799,150,1,149
800,150,1,149
801,150,1,149
802,150,1,149
803,150,1,149
804,150,1,149
805,150,1,149
806,150,1,149
807,150,1,149
808,150,1,149
809,150,1,149
810,150,1,149
811,150,1,149
812,150,1,149
813,150,1,149
814,150,1,149
815,150,1,149
816,150,1,149
817,150,1,149
818,150,1,149
819,150,1,149
820,150,1,149
821,150,1,149
822,150,1,149
823,150,1,149
824,150,1,149
825,150,1,149
826,150,1,149
827,150,1,149
828,150,1,149
829,150,1,149
830,150,1,149
831,150,1,149
832,150,1,149
833,150,1,149
834,150,1,149
835,150,1,149
836,150,1,149
837,150,1,149
838,150,1,149
839,150,1,149
840,150,1,149
841,150,1,149
842,150,1,149
843,150,1,149
844,150,1,149
845,150,1,149
846,150,1,149
847,150,1,149
848,150,1,149
849,150,1,149
850,150,1,149
851,150,1,149
852,150,1,149
853,150,1,149
854,150,1,149
855,150,1,149
856,150,1,149
857,150,1,149
858,150,1,149
859,150,1,149
860,150,1,149
861,150,1,149
862,150,1,149
863,150,1,149
864,150,1,149
865,150,1,149
866,150,1,149
867,150,1,149
868,150,1,149
869,150,1,149
870,150,1,149
871,150,1,149
872,150,1,149
873,150,1,149
874,150,1,149
875,150,1,149
876,150,1,149
877,150,1,149
878,150,1,149
879,150,1,149
880,150,1,149
881,150,1,149
882,150,1,149
883,150,1,149
884,150,1,149
885,150,1,149
886,150,1,149
887,150,1,149
888,150,1,149
889,150,1,149
890,150,1,149
891,150,1,149
892,150,1,149
893,150,1,149
894,150,1,149
895,150,1,149
896,150,1,149
897,150,1,149
898,150,1,149
899,150,1,149
900,150,1,149
901,150,1,149
902,150,1,149
903,150,1,149
904,150,1,149
905,150,1,149
906,150,1,149
907,150,1,149
908,150,1,149
909,150,1,149
910,150,1,149
911,150,1,149
912,150,1,149
913,150,1,149
914,150,1,149
915,150,1,149
916,150,1,149
917,150,1,149
918,150,1,149
919,150,1,149
920,150,1,149
921,150,1,149
922,150,1,149
923,150,1,149
924,150,1,149
925,150,1,149
926,150,1,149
927,150,1,149
928,150,1,149
929,150,1,149
930,150,1,149
931,150,1,149
932,150,1,149
933,150,1,149
934,150,1,149
935,150,1,149
936,150,1,149
937,150,1,149
938,150,1,149
939,150,1,149
940,150,1,149
941,150,1,149
942,150,1,149
943,150,1,149
944,150,1,149
945,150,1,149
946,150,1,149
947,150,1,149
948,150,1,149
949,150,1,149
950,150,1,149
951,150,1,149
952,150,1,149
953,150,1,149
954,150,1,149
955,150,1,149
956,150,1,149
957,150,1,149
958,150,1,149
959,150,1,149
960,150,1,149
961,150,1,149
962,150,1,149
963,150,1,149
964,150,1,149
965,150,1,149
966,150,1,149
967,150,1,149
968,150,1,149
969,150,1,149
970,150,1,149
971,150,1,149
972,150,1,149
973,150,1,149
974,150,1,149
975,150,1,149
976,150,1,149
977,150,1,149
978,150,1,149
979,150,1,149
980,150,1,149
981,150,1,149
982,150,1,149
983,150,1,149
984,150,1,149
985,150,1,149
986,150,1,149
987,150,1,149
988,150,1,149
989,150,1,149
990,150,1,149
991,150,1,149
992,150,1,149
993,150,1,149
994,150,1,149
995,150,1,149
996,150,1,149
997,150,1,149
998,150,1,149
999,150,1,149
1000,150,1,149
1001,150,1,149
1002,150,1,149
1003,150,1,149
1004,150,1,149
1005,150,1,149
1006,150,1,149
1007,150,1,149
1008,150,1,149
1009,150,1,149
1010,150,1,149
1011,150,1,149
1012,150,1,149
1013,150,1,149
1014,150,1,149
1015,150,1,149
1016,150,1,149
1017,150,1,149
1018,150,1,149
1019,150,1,149
1020,150,1,149
1021,150,1,149
1022,150,1,149
1023,150,1,149
1024,150,1,149
1025,150,1,149
1026,150,1,149
1027,150,1,149
1028,150,1,149
1029,150,1,149
1030,150,1,149
