time,nb_alive,nb_infected,nb_healthy
969,100,0,100
970,100,0,100
971,100,0,100
972,100,0,100
973,100,0,100
974,100,0,100
975,100,0,100
976,100,0,100
977,100,0,100
978,100,0,100
979,100,0,100
980,100,0,100
981,100,0,100
982,100,0,100
983,100,0,100
984,100,0,100
985,100,0,100
986,100,0,100
987,100,0,100
988,100,0,100
989,100,0,100
990,100,0,100
991,100,0,100
992,100,0,100
993,100,0,100
994,100,0,100
995,100,0,100
996,100,0,100
997,100,0,100
998,100,0,100
999,100,0,100
1000,100,0,100
1001,100,0,100
1002,100,0,100
1003,99,0,99
1004,100,0,100
1005,100,0,100
1006,99,0,99
1007,100,0,100
1008,100,0,100
1009,100,0,100
1010,100,0,100
1011,100,0,100
1012,100,0,100
1013,100,0,100
1014,100,0,100
1015,100,0,100
1016,100,0,100
1017,100,0,100
1018,100,0,100
1019,100,0,100
1020,100,0,100
1021,100,0,100
1022,100,0,100
1023,100,0,100
1024,99,0,99
1025,100,0,100
1026,100,0,100
1027,100,0,100
1028,99,0,99
1029,99,0,99
1030,100,0,100
1031,100,0,100
1032,100,0,100
1033,100,0,100
1034,99,0,99
1035,99,0,99
1036,98,0,98
1037,98,0,98
1038,98,0,98
1039,98,0,98
1040,98,0,98
1041,98,0,98
1042,98,0,98
1043,98,0,98
1044,98,0,98
1045,99,0,99
1046,99,0,99
1047,98,0,98
1048,99,0,99
1049,99,0,99
1050,100,0,100
1051,100,0,100
1052,99,0,99
1053,99,0,99
1054,97,0,97
1055,97,0,97
1056,97,0,97
1057,98,0,98
1058,98,0,98
1059,98,0,98
1060,98,0,98
1061,99,0,99
1062,99,0,99
1063,100,0,100
1064,100,0,100
1065,99,0,99
1066,99,0,99
1067,98,0,98
1068,98,0,98
1069,98,0,98
1070,99,0,99
1071,100,0,100
1072,100,0,100
1073,100,0,100
1074,100,0,100
1075,100,0,100
1076,100,0,100
1077,100,0,100
1078,100,0,100
1079,100,0,100
1080,100,0,100
1081,99,0,99
1082,100,0,100
1083,100,0,100
1084,100,0,100
1085,100,0,100
1086,100,0,100
1087,99,0,99
1088,98,0,98
1089,98,0,98
1090,98,0,98
1091,99,0,99
1092,99,0,99
1093,98,0,98
1094,98,0,98
1095,98,0,98
1096,98,0,98
1097,99,0,99
1098,99,0,99
1099,101,0,101
1100,100,0,100
1101,100,0,100
1102,99,0,99
1103,99,0,99
1104,98,0,98
1105,98,0,98
1106,98,0,98
1107,99,0,99
1108,99,0,99
1109,99,0,99
1110,100,0,100
1111,99,0,99
1112,102,0,102
1113,101,0,101
1114,101,0,101
1115,101,0,101
1116,101,0,101
1117,100,0,100
1118,100,0,100
1119,99,0,99
1120,99,0,99
1121,99,0,99
1122,98,0,98
1123,97,0,97
1124,97,0,97
1125,97,0,97
1126,97,0,97
1127,96,0,96
1128,96,0,96
1129,96,0,96
1130,96,0,96
1131,96,0,96
1132,96,0,96
1133,96,0,96
1134,97,0,97
1135,97,0,97
1136,97,0,97
1137,97,0,97
1138,97,0,97
1139,97,0,97
1140,96,0,96
1141,96,0,96
1142,96,0,96
1143,95,0,95
1144,95,0,95
1145,93,0,93
1146,93,0,93
1147,94,0,94
1148,94,0,94
1149,94,0,94
1150,94,0,94
1151,94,0,94
1152,95,0,95
1153,95,0,95
1154,95,0,95
1155,95,0,95
1156,96,0,96
1157,96,0,96
1158,96,0,96
1159,96,0,96
1160,96,0,96
1161,96,0,96
1162,97,0,97
1163,97,0,97
1164,97,0,97
1165,97,0,97
1166,97,0,97
1167,97,0,97
1168,96,0,96
1169,96,0,96
1170,96,0,96
1171,96,0,96
1172,96,0,96
1173,96,0,96
1174,98,0,98
1175,98,0,98
1176,98,0,98
1177,97,0,97
1178,97,0,97
1179,97,0,97
1180,97,0,97
1181,97,0,97
1182,97,0,97
1183,97,0,97
1184,97,0,97
1185,97,0,97
1186,97,0,97
1187,96,0,96
1188,96,0,96
1189,97,0,97
1190,97,0,97
1191,97,0,97
1192,97,0,97
1193,97,0,97
1194,97,0,97
1195,97,0,97
1196,97,0,97
1197,96,0,96
1198,96,0,96
1199,95,0,95
1200,96,0,96
1201,96,0,96
1202,96,0,96
1203,96,0,96
1204,95,0,95
1205,94,0,94
1206,94,0,94
1207,94,0,94
1208,96,0,96
1209,96,0,96
1210,95,0,95
1211,95,0,95
1212,96,0,96
1213,95,0,95
1214,94,0,94
1215,94,0,94
1216,94,0,94
1217,94,0,94
1218,94,0,94
1219,94,0,94
1220,94,0,94
1221,94,0,94
1222,94,0,94
1223,95,0,95
1224,96,0,96
1225,95,0,95
1226,95,0,95
1227,95,0,95
1228,94,0,94
1229,94,0,94
1230,94,0,94
1231,94,0,94
1232,94,0,94
1233,94,0,94
1234,94,0,94
1235,94,0,94
1236,94,0,94
1237,94,0,94
1238,97,0,97
1239,97,0,97
1240,97,0,97
1241,97,0,97
1242,97,0,97
1243,96,0,96
1244,96,0,96
1245,96,0,96
1246,96,0,96
1247,95,0,95
1248,94,0,94
1249,93,0,93
1250,93,0,93
1251,92,0,92
1252,90,0,90
1253,90,0,90
1254,89,0,89
1255,89,0,89
1256,89,0,89
1257,89,0,89
1258,89,0,89
1259,90,0,90
1260,90,0,90
1261,90,0,90
1262,90,0,90
1263,90,0,90
1264,91,0,91
1265,91,0,91
1266,90,0,90
1267,90,0,90
1268,90,0,90
1269,91,0,91
1270,90,0,90
1271,90,0,90
1272,90,0,90
1273,89,0,89
1274,89,0,89
1275,89,0,89
1276,89,0,89
1277,89,0,89
1278,89,0,89
1279,89,0,89
1280,89,0,89
1281,89,0,89
1282,89,0,89
1283,87,0,87
1284,87,0,87
1285,88,0,88
1286,88,0,88
1287,89,0,89
1288,89,0,89
1289,89,0,89
1290,89,0,89
1291,89,0,89
1292,89,0,89
1293,89,0,89
1294,88,0,88
1295,88,0,88
1296,88,0,88
1297,88,0,88
1298,88,0,88
1299,88,0,88
1300,88,0,88
1301,89,0,89
1302,89,0,89
1303,89,0,89
1304,89,0,89
1305,89,0,89
1306,89,0,89
1307,89,0,89
1308,88,0,88
1309,88,0,88
1310,88,0,88
1311,87,0,87
1312,87,0,87
1313,85,0,85
1314,85,0,85
1315,85,0,85
1316,85,0,85
1317,85,0,85
1318,85,0,85
1319,85,0,85
1320,85,0,85
1321,84,0,84
1322,84,0,84
1323,84,0,84
1324,84,0,84
1325,83,0,83
1326,82,0,82
1327,82,0,82
1328,82,0,82
1329,82,0,82
1330,82,0,82
1331,83,0,83
1332,82,0,82
1333,82,0,82
1334,82,0,82
1335,82,0,82
1336,82,0,82
1337,82,0,82
1338,82,0,82
1339,84,0,84
1340,84,0,84
1341,84,0,84
1342,84,0,84
1343,84,0,84
1344,84,0,84
1345,84,0,84
1346,84,0,84
1347,84,0,84
1348,84,0,84
1349,84,0,84
1350,84,0,84
1351,84,0,84
1352,84,0,84
1353,83,0,83
1354,83,0,83
1355,83,0,83
1356,83,0,83
1357,82,0,82
1358,82,0,82
1359,82,0,82
1360,83,0,83
1361,83,0,83
1362,83,0,83
1363,82,0,82
1364,82,0,82
1365,82,0,82
1366,81,0,81
1367,81,0,81
1368,80,0,80
1369,80,0,80
1370,81,0,81
1371,81,0,81
1372,81,0,81
1373,81,0,81
1374,81,0,81
1375,81,0,81
1376,81,0,81
1377,81,0,81
1378,82,0,82
1379,82,0,82
1380,82,0,82
1381,82,0,82
1382,82,0,82
1383,82,0,82
1384,82,0,82
1385,82,0,82
1386,82,0,82
1387,82,0,82
1388,82,0,82
1389,82,0,82
1390,81,0,81
1391,81,0,81
1392,81,0,81
1393,81,0,81
1394,81,0,81
1395,81,0,81
1396,79,0,79
1397,79,0,79
1398,79,0,79
1399,79,0,79
1400,79,0,79
1401,79,0,79
1402,79,0,79
1403,79,0,79
1404,79,0,79
1405,79,0,79
1406,79,0,79
1407,79,0,79
1408,79,0,79
1409,79,0,79
1410,79,0,79
1411,79,0,79
1412,79,0,79
1413,79,0,79
1414,79,0,79
1415,79,0,79
1416,79,0,79
1417,79,0,79
1418,79,0,79
1419,79,0,79
1420,79,0,79
1421,78,0,78
1422,78,0,78
1423,77,0,77
1424,77,0,77
1425,76,0,76
1426,76,0,76
1427,76,0,76
1428,75,0,75
1429,75,0,75
1430,75,0,75
1431,75,0,75
1432,75,0,75
1433,75,0,75
1434,75,0,75
1435,75,0,75
1436,75,0,75
1437,75,0,75
1438,75,0,75
1439,75,0,75
1440,75,0,75
1441,76,0,76
1442,76,0,76
1443,76,0,76
1444,77,0,77
1445,77,0,77
1446,77,0,77
1447,77,0,77
1448,77,0,77
1449,77,0,77
1450,76,0,76
1451,77,0,77
1452,76,0,76
1453,76,0,76
1454,76,0,76
1455,76,0,76
1456,76,0,76
1457,75,0,75
1458,75,0,75
1459,75,0,75
1460,74,0,74
1461,74,0,74
1462,74,0,74
1463,74,0,74
1464,73,0,73
1465,73,0,73
1466,73,0,73
1467,73,0,73
1468,73,0,73
1469,73,0,73
1470,72,0,72
1471,72,0,72
1472,72,0,72
1473,71,0,71
1474,71,0,71
1475,71,0,71
1476,71,0,71
1477,71,0,71
1478,71,0,71
1479,71,0,71
1480,71,0,71
1481,71,0,71
1482,71,0,71
1483,71,0,71
1484,70,0,70
1485,70,0,70
1486,70,0,70
1487,70,0,70
1488,70,0,70
1489,70,0,70
1490,69,0,69
1491,69,0,69
1492,69,0,69
1493,69,0,69
1494,68,0,68
1495,68,0,68
1496,67,0,67
1497,67,0,67
1498,67,0,67
1499,67,0,67
1500,67,0,67
1501,67,0,67
1502,67,0,67
1503,67,0,67
1504,67,0,67
1505,67,0,67
1506,67,0,67
1507,67,0,67
1508,68,0,68
1509,68,0,68
1510,68,0,68
1511,68,0,68
1512,68,0,68
1513,68,0,68
1514,68,0,68
1515,68,0,68
1516,68,0,68
1517,69,0,69
1518,69,0,69
1519,69,0,69
1520,69,0,69
1521,69,0,69
1522,69,0,69
1523,69,0,69
1524,69,0,69
1525,69,0,69
1526,69,0,69
1527,69,0,69
1528,69,0,69
1529,69,0,69
1530,69,0,69
1531,70,0,70
1532,70,0,70
1533,70,0,70
1534,70,0,70
1535,70,0,70
1536,70,0,70
1537,70,0,70
1538,70,0,70
1539,70,0,70
1540,70,0,70
1541,70,0,70
1542,70,0,70
1543,70,0,70
1544,70,0,70
1545,70,0,70
1546,70,0,70
1547,70,0,70
1548,70,0,70
1549,70,0,70
1550,70,0,70
1551,70,0,70
1552,70,0,70
1553,70,0,70
1554,70,0,70
1555,70,0,70
1556,70,0,70
1557,71,0,71
1558,71,0,71
1559,71,0,71
1560,71,0,71
1561,71,0,71
1562,71,0,71
1563,71,0,71
1564,71,0,71
1565,71,0,71
1566,72,0,72
1567,72,0,72
1568,72,0,72
1569,72,0,72
1570,72,0,72
1571,72,0,72
1572,72,0,72
1573,72,0,72
1574,72,0,72
1575,72,0,72
1576,73,0,73
1577,73,0,73
1578,73,0,73
1579,73,0,73
1580,73,0,73
1581,73,0,73
1582,73,0,73
1583,73,0,73
1584,73,0,73
1585,73,0,73
1586,73,0,73
1587,73,0,73
1588,73,0,73
1589,74,0,74
1590,74,0,74
1591,74,0,74
1592,74,0,74
1593,74,0,74
1594,74,0,74
1595,74,0,74
1596,74,0,74
1597,74,0,74
1598,74,0,74
1599,74,0,74
1600,74,0,74
1601,74,0,74
1602,74,0,74
1603,74,0,74
1604,74,0,74
1605,74,0,74
1606,74,0,74
1607,74,0,74
1608,74,0,74
1609,74,0,74
1610,74,0,74
1611,74,0,74
1612,74,0,74
1613,74,0,74
1614,74,0,74
1615,74,0,74
1616,74,0,74
1617,74,0,74
1618,74,0,74
1619,74,0,74
1620,74,0,74
1621,74,0,74
1622,74,0,74
1623,74,0,74
1624,74,0,74
1625,74,0,74
1626,75,0,75
1627,75,0,75
1628,75,0,75
1629,75,0,75
1630,75,0,75
1631,75,0,75
1632,75,0,75
1633,75,0,75
1634,75,0,75
1635,75,0,75
1636,75,0,75
1637,75,0,75
1638,75,0,75
1639,75,0,75
1640,75,0,75
1641,75,0,75
1642,75,0,75
1643,75,0,75
1644,75,0,75
1645,75,0,75
1646,75,0,75
1647,75,0,75
1648,76,0,76
1649,76,0,76
1650,76,0,76
1651,76,0,76
1652,76,0,76
1653,76,0,76
1654,76,0,76
1655,76,0,76
1656,76,0,76
1657,76,0,76
1658,76,0,76
1659,76,0,76
1660,76,0,76
